address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"9 BRIGHTON ST, COTTESLOE",RES,Non Strata,720000,2002-05-03,N,614.568
"65 FORREST ST, COTTESLOE",RES,Non Strata,720000,1997-05-21,N,814.43
"101 BROOME ST, COTTESLOE",RES,Non Strata,715000,2001-04-25,N,334
"77 A NAPIER ST, COTTESLOE",RES,Non Strata,712500,2018-10-25,N,307
"11 EDWARD ST, COTTESLOE",RES,Non Strata,710000,2003-02-20,N,708.144
"94 B NAPIER ST, COTTESLOE",RES,Vacant,710000,2016-12-01,N,279
"7 FOULKES LANE, COTTESLOE",RES,Strata,710000,2019-05-30,N,558.972
"18 ALBION ST, COTTESLOE",RES,Non Strata,710000,2004-02-27,N,668
"20 LOMA ST, COTTESLOE",RES,Non Strata,710000,1999-10-06,N,655
"6 TORRENS ST, COTTESLOE",RES,Non Strata,706000,2001-08-09,N,303
"28 FLORENCE ST, COTTESLOE",RES,Vacant,702000,2005-06-08,N,445
"1/28-30 BRIGHTON ST, COTTESLOE",RES,Strata,700000,2023-08-29,N,1938
"5 GRIVER ST, COTTESLOE",RES,Non Strata,700000,2003-07-05,N,490.681
"3 ANDREWS PL, COTTESLOE",RES,Non Strata,700000,2002-01-01,N,723.376
"9/183 BROOME ST, COTTESLOE",RES,Strata,700000,2023-05-28,N,809
"14 PERTH ST, COTTESLOE",RES,Non Strata,700000,2006-02-04,N,280.728
"14 FORREST ST, COTTESLOE",RES,Vacant,700000,2001-04-10,N,380
"4/108 BROOME ST, COTTESLOE",RES,Strata,700000,2022-04-06,N,1300
"19 WEBB ST, COTTESLOE",RES,Non Strata,700000,2004-07-22,N,503
"17 A BEACH ST, COTTESLOE",RES,Vacant,700000,2006-07-06,N,340
"87 NAPIER ST, COTTESLOE",RES,Non Strata,695000,2003-10-10,N,650.026
"100 FORREST ST, COTTESLOE",COM,Vacant,695000,2002-06-26,N,505.857
"49 HAWKSTONE ST, COTTESLOE",RES,Non Strata,690000,2002-03-19,N,493.171
"19 ATHELSTAN RD, COTTESLOE",RES,Vacant,690000,2000-07-27,N,345
"20 RAILWAY ST, COTTESLOE",RES,Non Strata,690000,2005-03-01,N,553.913
"79 FORREST ST, COTTESLOE",RES,Non Strata,690000,2001-02-06,N,729.609
"9/23 AVONMORE TCE, COTTESLOE",RES,Strata,690000,2023-01-13,N,911
"13 CONGDON ST, COTTESLOE",RES,Non Strata,688000,2001-09-22,N,1012
"7 LEXCEN CL, COTTESLOE",RES,Non Strata,686500,2002-03-28,N,627
"27 BEACH ST, COTTESLOE",RES,Non Strata,685000,1999-03-29,N,642
"79 NAPIER ST, COTTESLOE",RES,Non Strata,681000,2000-10-28,N,634.851
"5/156 BROOME ST, COTTESLOE",RES,Strata,680000,2023-03-28,N,1006.656
"61 PEARSE ST, COTTESLOE",RES,Strata,680000,2003-06-16,N,698
"43 PEARSE ST, COTTESLOE",RES,Non Strata,680000,1996-07-18,N,390
"6/34 MARGARET ST, COTTESLOE",RES,Strata,675000,2023-01-30,N,1105
"6 SYDNEY ST, COTTESLOE",RES,Non Strata,675000,1998-09-24,N,407
"43 SALVADO ST, COTTESLOE",RES,Vacant,675000,2017-05-25,N,294
"15 ATHELSTAN RD, COTTESLOE",RES,Non Strata,672000,2004-08-10,N,637.38
"30 ELIZABETH ST, COTTESLOE",RES,Non Strata,668000,2002-11-22,N,774
"158 BROOME ST, COTTESLOE",RES,Strata,665000,1999-10-20,N,1006.656
"9/9 JOHN ST, COTTESLOE",RES,Strata,662000,2022-06-02,N,637
"106 GRANT ST, COTTESLOE",RES,Non Strata,660000,1999-01-07,Y,607.028
"106 A GRANT ST, COTTESLOE",RES,Non Strata,660000,1999-01-07,Y,303.514
"30 HAWKSTONE ST, COTTESLOE",RES,Non Strata,660000,1998-12-14,N,893
"50 FLORENCE ST, COTTESLOE",RES,Non Strata,650000,2003-09-30,N,655.033
"169 BROOME ST, COTTESLOE",RES,Vacant,650000,2002-12-03,N,411
"10 JARRAD ST, COTTESLOE",RES,Non Strata,650000,1997-11-29,N,766.373
"77 FORREST ST, COTTESLOE",RES,Non Strata,650000,2002-08-31,N,591
"115 CURTIN AV, COTTESLOE",RES,Non Strata,650000,2002-11-07,Y,442
"22 REGINALD ST, COTTESLOE",RES,Non Strata,650000,2002-11-07,Y,171
"4/14 ROSENDO ST, COTTESLOE",RES,Strata,650000,2014-09-09,N,915.601
"8 GRIVER ST, COTTESLOE",RES,Non Strata,646000,2001-06-24,N,758.725
"2/246 BROOME ST, COTTESLOE",RES,Strata,645000,2019-02-01,N,662.673
"21 ELIZABETH ST, COTTESLOE",RES,Non Strata,645000,2001-07-25,N,758.725
"6 PRINCES ST, COTTESLOE",RES,Non Strata,644000,1996-04-12,N,162
"236 BROOME ST, COTTESLOE",RES,Non Strata,640000,2000-06-09,N,647.497
"359 MARMION ST, COTTESLOE",RES,Non Strata,640000,2001-09-29,N,644.968
"22 KATHLEEN ST, COTTESLOE",RES,Non Strata,640000,2003-06-22,N,490.681
"53 BRIGHTON ST, COTTESLOE",RES,Non Strata,635000,2000-10-13,N,647.497
"33 CONGDON ST, COTTESLOE",RES,Non Strata,635000,2001-01-23,N,612.087
"85 GRANT ST, COTTESLOE",RES,Non Strata,635000,1999-02-17,N,592
"17 LOMA ST, COTTESLOE",RES,Non Strata,635000,1997-11-17,N,655
"22 JARRAD ST, COTTESLOE",RES,Non Strata,635000,1999-09-30,N,870.074
"275 MARMION ST, COTTESLOE",RES,Non Strata,630000,1999-01-25,N,860
"3 D NAPIER ST, COTTESLOE",COM,Vacant,630000,2000-06-24,N,300.649
"3 B NAPIER ST, COTTESLOE",COM,Vacant,625000,2000-04-20,N,300.662
"291 B CURTIN AV, COTTESLOE",RES,Vacant,625000,2017-01-13,N,377
"10 A ROSENDO ST, COTTESLOE",RES,Vacant,625000,1998-03-25,N,511
"49 PEARSE ST, COTTESLOE",RES,Non Strata,622000,2001-02-15,N,491
"4 CLARENDON ST, COTTESLOE",RES,Vacant,620000,1993-09-06,N,1145
"114 ERIC ST, COTTESLOE",RES,Non Strata,620000,2002-11-15,N,862.418
"3 MANN ST, COTTESLOE",RES,Non Strata,620000,1996-06-22,N,791.603
"30 GRANT ST, COTTESLOE",RES,Non Strata,616666,2020-05-27,N,669
"12 FORREST ST, COTTESLOE",RES,Non Strata,615000,1994-03-06,N,637
"3 E NAPIER ST, COTTESLOE",COM,Vacant,615000,2000-03-14,N,283
"18 NORTH ST, COTTESLOE",RES,Non Strata,615000,2002-09-10,N,806.842
"31 A MARGARET ST, COTTESLOE",RES,Non Strata,607500,1999-09-01,Y,364
"3/118 BROOME ST, COTTESLOE",RES,Strata,605000,2022-07-15,N,992
"59 FORREST ST, COTTESLOE",RES,Non Strata,605000,1994-11-26,N,763.844
"18 LILLIAN ST, COTTESLOE",RES,Non Strata,605000,1997-06-06,Y,354
"16 LILLIAN ST, COTTESLOE",RES,Non Strata,605000,1997-06-06,Y,425
"1/39 BROOME ST, COTTESLOE",RES,Strata,605000,2022-11-20,N,911
"241 BROOME ST, COTTESLOE",RES,Non Strata,600000,1999-04-14,N,652.556
"269 CURTIN AV, COTTESLOE",RES,Non Strata,600000,2003-09-18,N,606.98
"2 A TORRENS CT, COTTESLOE",RES,Vacant,600000,2000-08-14,N,301
"14 TORRENS ST, COTTESLOE",RES,Non Strata,600000,2000-12-09,N,405
"13 ATHELSTAN RD, COTTESLOE",RES,Non Strata,600000,2002-02-16,N,637.38
"23 NAPOLEON ST, COTTESLOE",COM,Non Strata,600000,2021-03-31,N,510.916
"23 A SALVADO ST, COTTESLOE",RES,Strata,600000,2005-03-31,N,321
"317 MARMION ST, COTTESLOE",RES,Non Strata,595000,1993-08-06,Y,480.564
"315 MARMION ST, COTTESLOE",RES,Non Strata,595000,1993-08-06,Y,240
"45 MARGARET ST, COTTESLOE",RES,Non Strata,590000,2002-10-12,N,364.217
"105 GRANT ST, COTTESLOE",RES,Non Strata,590000,1999-08-02,N,819.488
"14 BURT ST, COTTESLOE",RES,Non Strata,590000,2001-12-21,N,652.556
"11 BURT ST, COTTESLOE",RES,Non Strata,590000,2004-07-14,N,395
"154 B BROOME ST, COTTESLOE",RES,Strata,588000,1998-08-26,N,1006.656
"77 GRANT ST, COTTESLOE",RES,Non Strata,585000,1996-09-19,N,556
"5 HENRY RD, COTTESLOE",RES,Non Strata,585000,2000-04-15,N,607.028
"12 GEORGE ST, COTTESLOE",RES,Non Strata,585000,2001-12-08,N,458
"3 C NAPIER ST, COTTESLOE",COM,Vacant,580000,1998-12-08,N,300.662
"216 MARINE PDE, COTTESLOE",RES,Non Strata,580000,1996-01-22,N,364.217
"35 CONGDON ST, COTTESLOE",RES,Non Strata,580000,1999-02-23,N,612.087
"9 ATHELSTAN RD, COTTESLOE",RES,Non Strata,580000,2001-04-01,N,594.382
"100 FORREST ST, COTTESLOE",RES,Non Strata,580000,1999-02-05,N,505.857
"4/89 FORREST ST, COTTESLOE",COM,Strata,580000,2020-11-27,N,1080
"32 KATHLEEN ST, COTTESLOE",RES,Non Strata,575000,2002-08-01,N,574.148
"88 GRANT ST, COTTESLOE",RES,Non Strata,575000,1999-01-29,N,685.382
"50 GRANT ST, COTTESLOE",RES,Non Strata,575000,2002-09-28,N,528.621
"8 BURT ST, COTTESLOE",RES,Non Strata,575000,1999-12-21,N,652.556
"32 BROOME ST, COTTESLOE",RES,Non Strata,575000,1999-05-06,N,465
"30 JOHN ST, COTTESLOE",RES,Non Strata,570000,1995-02-23,N,453
"23 ROSSER ST, COTTESLOE",RES,Non Strata,570000,1999-04-19,N,445
"37 NAPIER ST, COTTESLOE",RES,Non Strata,566500,1998-12-14,N,667.678
"12 SEA VIEW TCE, COTTESLOE",RES,Non Strata,565000,2002-12-31,N,506
"7 MANN ST, COTTESLOE",RES,Vacant,565000,2000-01-21,N,635
"294 MARMION ST, COTTESLOE",RES,Non Strata,565000,2001-12-17,N,589.277
"22 WEBB ST, COTTESLOE",RES,Non Strata,565000,2002-01-03,N,445
"7 CHAMBERLAIN ST, COTTESLOE",RES,Vacant,560000,2003-07-24,N,506
"350 MARMION ST, COTTESLOE",RES,Non Strata,560000,1999-09-07,N,574.148
"28 WILLIAM ST, COTTESLOE",RES,Vacant,560000,2002-05-18,N,411
"8 A CHAMBERLAIN ST, COTTESLOE",RES,Strata,560000,2004-07-29,N,426
"1/8 AVONMORE TCE, COTTESLOE",RES,Non Strata,560000,1998-04-02,Y,367
"1/8 AVONMORE TCE, COTTESLOE",RES,Non Strata,560000,1998-04-02,Y,3
"3/569 STIRLING HWY, COTTESLOE",COM,Strata,558000,2021-03-27,N,1422
"14 A SALISBURY ST, COTTESLOE",RES,Strata,555000,2003-05-24,N,431
"1 ANDREWS PL, COTTESLOE",RES,Non Strata,555000,1998-10-05,N,703.141
"24 BOREHAM ST, COTTESLOE",RES,Non Strata,550000,2016-03-21,N,710.673
"110 ERIC ST, COTTESLOE",RES,Non Strata,550000,2016-10-14,N,819.423
"339 MARMION ST, COTTESLOE",RES,Non Strata,550000,1993-03-06,N,644.968
"15 WARTON ST, COTTESLOE",RES,Non Strata,550000,1992-01-20,Y,405
"15 A WARTON ST, COTTESLOE",RES,Non Strata,550000,1992-01-20,Y,405
"44 PEARSE ST, COTTESLOE",RES,Non Strata,550000,1996-10-05,N,787
"20 BEACH ST, COTTESLOE",RES,Non Strata,550000,1996-05-04,N,456
"10 L MACARTHUR ST, COTTESLOE",RES,Non Strata,550000,1992-01-20,Y,30
"110 NAPIER ST, COTTESLOE",RES,Non Strata,546000,2004-03-27,N,531
"39 BRIGHTON ST, COTTESLOE",RES,Non Strata,545000,1998-03-23,N,647.497
"1 ROSSER ST, COTTESLOE",RES,Non Strata,545000,1993-09-25,N,885.25
"20 JARRAD ST, COTTESLOE",RES,Non Strata,542500,1998-12-04,N,870.074
"8/12 MCNAMARA WAY, COTTESLOE",RES,Strata,542000,2023-05-19,N,1669
"50 JOHN ST, COTTESLOE",RES,Non Strata,540000,1993-09-21,N,622.204
"38 GRIVER ST, COTTESLOE",RES,Non Strata,535000,1999-10-16,N,678
"139 BROOME ST, COTTESLOE",RES,Strata,535000,1999-03-22,N,317
"4 CHAMBERLAIN ST, COTTESLOE",RES,Non Strata,530000,1995-10-19,N,665
"28 ALBION ST, COTTESLOE",RES,Non Strata,530000,2000-03-03,N,650.026
"32-34 NAPOLEON ST, COTTESLOE",COM,Non Strata,530000,2022-11-10,N,404.686
"32-34 NAPOLEON ST, COTTESLOE",COM,Non Strata,530000,2022-11-10,N,404.686
"278 MARMION ST, COTTESLOE",RES,Non Strata,528816,2009-08-13,N,678
"278 MARMION ST, COTTESLOE",RES,Non Strata,528816,2009-08-13,N,678
"483 A STIRLING HWY, COTTESLOE",RES,Strata,527000,2005-01-18,N,321
"32 ELIZABETH ST, COTTESLOE",RES,Non Strata,525000,2001-10-06,N,769
"8 LILLIAN ST, COTTESLOE",RES,Non Strata,525000,1998-10-10,N,390
"54 A BROOME ST, COTTESLOE",RES,Vacant,525000,1996-04-28,N,577
"50 LYONS ST, COTTESLOE",RES,Non Strata,520000,1999-04-16,N,644.968
"8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,520000,2006-01-21,N,634.8
"2/120 FORREST ST, COTTESLOE",RES,Strata,520000,2023-06-28,N,1285
"232 MARMION ST, COTTESLOE",RES,Non Strata,520000,1998-12-14,N,405
"231 MARMION ST, COTTESLOE",RES,Strata,520000,2002-05-14,N,632.321
"24 JARRAD ST, COTTESLOE",RES,Non Strata,520000,1999-09-02,N,870.074
"19 REGINALD ST, COTTESLOE",RES,Non Strata,520000,2003-06-23,N,468
"329 MARMION ST, COTTESLOE",RES,Strata,515000,2002-05-09,N,662
"471 STIRLING HWY, COTTESLOE",RES,Non Strata,515000,2004-02-09,N,596.864
"46 FLORENCE ST, COTTESLOE",RES,Non Strata,515000,2000-11-11,N,657.562
"23 SALVADO ST, COTTESLOE",RES,Strata,515000,2000-10-10,N,332
"65 HAWKSTONE ST, COTTESLOE",RES,Non Strata,514000,2001-07-22,N,493.171
"292 MARMION ST, COTTESLOE",RES,Non Strata,512000,1998-03-25,N,589.277
"36 LYONS ST, COTTESLOE",RES,Non Strata,510000,1999-07-06,N,644.968
"10 SEA VIEW TCE, COTTESLOE",RES,Non Strata,510000,2001-10-13,N,612.087
"28 JARRAD ST, COTTESLOE",RES,Non Strata,510000,2001-04-06,N,900.426
"10 HAINING AV, COTTESLOE",RES,Vacant,500000,2002-04-23,N,518
"5/10 OVERTON GDNS, COTTESLOE",RES,Strata,500000,2019-11-18,N,1118
"33 MARGARET ST, COTTESLOE",RES,Non Strata,500000,1998-04-30,N,364.217
"15 GRANT ST, COTTESLOE",RES,Vacant,500000,1998-06-23,N,365
"20 HAWKSTONE ST, COTTESLOE",RES,Vacant,500000,1999-08-20,N,502
"71 NAPIER ST, COTTESLOE",RES,Non Strata,500000,2001-04-17,N,683
"73 NAPIER ST, COTTESLOE",RES,Non Strata,500000,2003-05-23,N,696
"44 JOHN ST, COTTESLOE",COM,Non Strata,500000,2000-11-13,N,622.204
"2 STANHOPE ST, COTTESLOE",RES,Non Strata,500000,1997-10-29,N,761.315
"8/1-3 BRIXTON ST, COTTESLOE",RES,Strata,500000,2023-05-01,N,1059
"40 PEARSE ST, COTTESLOE",RES,Non Strata,500000,1995-11-10,N,787
"14 GRIVER ST, COTTESLOE",RES,Non Strata,495000,1998-07-31,N,758.725
"4/148 BROOME ST, COTTESLOE",RES,Strata,495000,2018-11-11,N,1009
"43 GRIVER ST, COTTESLOE",RES,Non Strata,493000,2000-02-11,N,574.148
"40 NAPIER ST, COTTESLOE",RES,Non Strata,490000,1993-08-26,N,637
"9 JARRAD ST, COTTESLOE",RES,Non Strata,490000,1998-09-04,N,789
"52 PEARSE ST, COTTESLOE",RES,Non Strata,490000,1997-05-30,N,503
"25 JARRAD ST, COTTESLOE",RES,Non Strata,487500,2000-05-11,N,445
"28 ERIC ST, COTTESLOE",RES,Non Strata,485000,1995-12-23,N,607
"104 GRANT ST, COTTESLOE",RES,Non Strata,485000,1997-09-20,Y,629.792
"209 CURTIN AV, COTTESLOE",RES,Non Strata,485000,1999-05-14,N,384
"10 WEBB ST, COTTESLOE",RES,Non Strata,485000,1994-07-30,N,885.25
"3 A DEANE ST, COTTESLOE",RES,Strata,485000,1997-05-14,N,731
"10 HENRY RD, COTTESLOE",RES,Non Strata,482000,1998-11-30,N,566.56
"122 BROOME ST, COTTESLOE",RES,Non Strata,482000,1997-02-15,N,812
"7 SYDNEY ST, COTTESLOE",RES,Non Strata,480000,1989-10-06,Y,420
"7 SYDNEY ST, COTTESLOE",RES,Non Strata,480000,1989-10-06,Y,403
"1 B PRINCES ST, COTTESLOE",RES,Strata,480000,2017-12-14,Y,834
"15 A PERTH ST, COTTESLOE",RES,Non Strata,475000,2001-01-02,N,278.199
"52 FLORENCE ST, COTTESLOE",COM,Non Strata,470000,2004-01-14,N,581.689
"12 GADSDON ST, COTTESLOE",RES,Strata,470000,2000-04-22,N,314
"9 FLORENCE ST, COTTESLOE",RES,Non Strata,468750,2015-10-16,N,809.307
"344 MARMION ST, COTTESLOE",RES,Non Strata,467000,1999-05-08,N,574.148
"102 NAPIER ST, COTTESLOE",RES,Non Strata,465000,2001-04-17,N,708.144
"27 ALBION ST, COTTESLOE",RES,Strata,465000,2003-04-05,N,602
"24 WEBB ST, COTTESLOE",RES,Non Strata,465000,2000-05-09,N,420
"18 A MACARTHUR ST, COTTESLOE",RES,Non Strata,465000,2002-03-24,Y,68
"16 MANN ST, COTTESLOE",RES,Non Strata,460000,1995-09-23,N,794.196
"94 BROOME ST, COTTESLOE",RES,Non Strata,460000,1990-11-17,N,789.137
"1 GRAHAM CT, COTTESLOE",RES,Non Strata,460000,1995-10-10,N,761.315
"14 JARRAD ST, COTTESLOE",RES,Non Strata,460000,1995-09-04,N,809.371
"9 BROOME ST, COTTESLOE",RES,Non Strata,460000,1996-10-16,N,663
"3 A BALFOUR ST, COTTESLOE",RES,Strata,455000,2002-09-28,N,943
"20 HAMERSLEY ST, COTTESLOE",RES,Non Strata,455000,1990-09-20,N,627.213
"9 CHAMBERLAIN ST, COTTESLOE",RES,Vacant,455000,2000-11-14,N,506
"17 REGINALD ST, COTTESLOE",RES,Non Strata,455000,1998-09-18,N,617
"24 ELIZABETH ST, COTTESLOE",RES,Non Strata,450000,1997-01-15,N,774
"3/451 STIRLING HWY, COTTESLOE",RES,Strata,450000,2021-07-14,N,1409
"16 A HAWKSTONE ST, COTTESLOE",RES,Vacant,450000,1999-03-22,N,502
"7 TORRENS ST, COTTESLOE",RES,Vacant,450000,1994-10-12,N,610
"130 A BROOME ST, COTTESLOE",RES,Vacant,450000,2000-04-03,N,383
"32 LOMA ST, COTTESLOE",RES,Vacant,450000,2001-05-20,N,450
"28 ROSSER ST, COTTESLOE",RES,Non Strata,450000,2002-02-23,N,420
"2/85 FORREST ST, COTTESLOE",COM,Strata,450000,2022-01-14,N,538.738
"107 GRANT ST, COTTESLOE",RES,Non Strata,448000,1996-06-26,N,819.488
"23 WENTWORTH ST, COTTESLOE",RES,Vacant,445000,2010-07-28,N,280.728
"107 CURTIN AV, COTTESLOE",RES,Non Strata,445000,2003-03-13,N,349
"11/6 MCNAMARA WAY, COTTESLOE",RES,Strata,440000,2023-04-15,N,1897
"7 A MANN ST, COTTESLOE",RES,Vacant,440000,1998-09-18,N,635
"5 MARGARET ST, COTTESLOE",RES,Non Strata,440000,1992-09-28,N,394.568
"184 LITTLE MARINE PDE, COTTESLOE",RES,Vacant,440000,1996-10-03,N,455.271
"27 BROOME ST, COTTESLOE",RES,Non Strata,438000,1997-06-12,N,355
"1 SEA VIEW TCE, COTTESLOE",RES,Non Strata,436000,1994-10-17,N,586.794
"265 CURTIN AV, COTTESLOE",RES,Non Strata,435500,2002-10-19,N,606.98
"37 SALVADO ST, COTTESLOE",RES,Non Strata,435000,2000-09-02,N,438
"2/33 JOHN ST, COTTESLOE",RES,Strata,432000,1998-01-15,N,680
"8 LYONS ST, COTTESLOE",RES,Non Strata,430000,1995-11-18,N,480.564
"198 BROOME ST, COTTESLOE",RES,Non Strata,430000,1994-01-18,N,614.568
"5 LEXCEN CL, COTTESLOE",RES,Non Strata,426700,2005-10-19,N,627
"238 MARMION ST, COTTESLOE",RES,Non Strata,426000,2002-05-11,N,809.371
"111 ERIC ST, COTTESLOE",RES,Non Strata,425000,2000-12-08,N,591.806
"121 ERIC ST, COTTESLOE",RES,Non Strata,425000,1995-07-13,N,819.423
"24 ROSSER ST, COTTESLOE",RES,Non Strata,425000,1992-03-20,Y,445
"24 ROSSER ST, COTTESLOE",RES,Non Strata,425000,1992-03-20,Y,438
"7/15 ERIC ST, COTTESLOE",RES,Strata,420000,2023-02-17,N,1310
"2 HAINING AV, COTTESLOE",RES,Non Strata,420000,1995-02-27,N,814.365
"10 CHAMBERLAIN ST, COTTESLOE",RES,Strata,420000,1998-05-19,N,1059.771
"68 JOHN ST, COTTESLOE",RES,Strata,420000,1999-01-25,N,352
"20 WARNHAM RD, COTTESLOE",RES,Non Strata,420000,1993-03-23,Y,870
"11 B MACARTHUR ST, COTTESLOE",RES,Non Strata,420000,2019-01-11,N,272
"55 PEARSE ST, COTTESLOE",RES,Vacant,420000,1999-02-19,N,491
"17 B BROOME ST, COTTESLOE",RES,Strata,420000,1994-01-25,N,369
"20 F WARNHAM RD, COTTESLOE",RES,Non Strata,420000,1993-03-23,Y,66
"13 SALISBURY ST, COTTESLOE",RES,Vacant,416000,2002-01-30,N,451
"7 BARSDEN ST, COTTESLOE",RES,Non Strata,415000,1991-11-08,N,910.543
"72 RAILWAY ST, COTTESLOE",RES,Non Strata,412500,2002-05-31,Y,450
"98 B GRANT ST, COTTESLOE",RES,Strata,412500,2017-08-15,N,857.36
"L84 RAILWAY ST, COTTESLOE",RES,Non Strata,412500,2002-05-31,Y,5
"14 LYONS ST, COTTESLOE",RES,Non Strata,410000,1998-04-28,N,480.564
"62 JOHN ST, COTTESLOE",RES,Non Strata,410000,1994-12-03,N,619.675
"17 ROSENDO ST, COTTESLOE",RES,Non Strata,410000,1993-02-14,N,683
"2 EDWARD ST, COTTESLOE",RES,Non Strata,407500,1999-09-30,N,708
"5 D OVERTON GDNS, COTTESLOE",COM,Vacant,405000,1999-02-09,N,265
"32 NORTH ST, COTTESLOE",RES,Non Strata,405000,2001-07-28,N,779
"2/5 JOHN ST, COTTESLOE",RES,Strata,400000,2001-12-21,N,627
"44 GRIVER ST, COTTESLOE",RES,Non Strata,400000,1995-07-04,N,968.716
"47 HAWKSTONE ST, COTTESLOE",RES,Non Strata,400000,1998-07-29,N,493.171
"5 TORRENS CT, COTTESLOE",RES,Non Strata,400000,1995-09-22,N,479
"88 NAPIER ST, COTTESLOE",RES,Non Strata,400000,2000-03-20,Y,161.861
"56 HAWKSTONE ST, COTTESLOE",RES,Non Strata,398000,1999-03-16,Y,556
"13 JARRAD ST, COTTESLOE",RES,Non Strata,397000,1995-09-09,N,789
"52 LYONS ST, COTTESLOE",RES,Non Strata,395000,1998-02-16,N,644.968
"8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,395000,2002-11-11,Y,529.8
"9 EILEEN ST, COTTESLOE",RES,Non Strata,395000,1993-09-18,N,612
"5 E OVERTON GDNS, COTTESLOE",COM,Vacant,390000,1998-10-07,N,265
"31 CONGDON ST, COTTESLOE",RES,Non Strata,390000,1996-02-24,N,612.087
"11 KATHLEEN ST, COTTESLOE",RES,Non Strata,390000,1997-11-15,N,462.859
"8 JARRAD ST, COTTESLOE",RES,Non Strata,390000,1996-12-11,N,763.844
"183 F CURTIN AV, COTTESLOE",RES,Non Strata,389000,2000-04-03,Y,35
"39 LEXCEN CL, COTTESLOE",RES,Non Strata,389000,2000-04-03,Y,420
"15 LOMA ST, COTTESLOE",RES,Non Strata,387000,1989-03-28,N,673
"28 BEACH ST, COTTESLOE",RES,Non Strata,387000,1992-01-05,N,457
"13 A SALISBURY ST, COTTESLOE",RES,Vacant,385000,2000-12-14,N,452
"325 MARMION ST, COTTESLOE",RES,Strata,385000,1998-01-23,N,594
"30 BURT ST, COTTESLOE",RES,Strata,385000,2003-10-04,N,713.258
"12 VERA ST, COTTESLOE",RES,Vacant,385000,2002-03-05,N,599
"55 ERIC ST, COTTESLOE",RES,Non Strata,383500,1996-09-25,N,814
"5 B OVERTON GDNS, COTTESLOE",COM,Vacant,380000,1999-03-08,N,265
"5 C OVERTON GDNS, COTTESLOE",COM,Vacant,380000,1999-03-03,N,265
"23 MARGARET ST, COTTESLOE",RES,Non Strata,380000,2016-09-13,N,485.623
"14 B DALGETY ST, COTTESLOE",RES,Strata,380000,2002-03-29,N,902.955
"26 BEACH ST, COTTESLOE",RES,Non Strata,380000,1989-11-06,N,456
"43 MARGARET ST, COTTESLOE",RES,Non Strata,377500,1995-11-22,N,364
"59 BRIGHTON ST, COTTESLOE",RES,Non Strata,375000,1994-11-09,N,662.673
"198 MARINE PDE, COTTESLOE",RES,Non Strata,375000,1988-11-09,N,450.213
"349 MARMION ST, COTTESLOE",RES,Vacant,375000,1996-03-11,N,644.968
"309 MARMION ST, COTTESLOE",RES,Non Strata,370000,1989-01-28,N,480.564
"22 MARGARET ST, COTTESLOE",RES,Non Strata,370000,1993-05-20,N,490.681
"143 BROOME ST, COTTESLOE",RES,Non Strata,370000,1994-04-09,N,682.853
"18 A PRINCES ST, COTTESLOE",RES,Vacant,370000,1997-10-01,N,368
"44 RAILWAY ST, COTTESLOE",RES,Non Strata,365000,2002-03-02,N,516
"70 A BROOME ST, COTTESLOE",RES,Vacant,365000,1989-12-04,N,559
"21 JARRAD ST, COTTESLOE",RES,Non Strata,365000,1994-02-21,N,445
"11 MACARTHUR ST, COTTESLOE",RES,Vacant,365000,1997-07-31,N,352
"5 A OVERTON GDNS, COTTESLOE",COM,Vacant,360000,1999-02-18,N,265
"232 MARMION ST, COTTESLOE",RES,Non Strata,360000,1997-01-04,N,202
"11 CURTIN AV, COTTESLOE",RES,Vacant,360000,1996-02-12,Y,248
"7 BROOME ST, COTTESLOE",RES,Non Strata,360000,1991-06-26,N,635
"9 LEXCEN CL, COTTESLOE",RES,Non Strata,360000,1999-02-03,Y,420
"153 CURTIN AV, COTTESLOE",RES,Non Strata,360000,1999-02-03,Y,10.378
"197 BROOME ST, COTTESLOE",RES,Non Strata,357500,1993-01-16,N,675.319
"14 BOREHAM ST, COTTESLOE",RES,Non Strata,357000,1994-07-12,N,710.673
"84 ERIC ST, COTTESLOE",RES,Non Strata,355000,2000-02-22,N,682.907
"21 LYONS ST, COTTESLOE",RES,Non Strata,355000,1994-09-08,N,481
"254 MARMION ST, COTTESLOE",RES,Non Strata,351500,1995-04-26,N,607.028
"117 ERIC ST, COTTESLOE",RES,Non Strata,350000,2001-04-30,N,591.806
"30 NORTH ST, COTTESLOE",RES,Non Strata,350000,1999-09-14,N,513
"3 MELVILLE ST, COTTESLOE",RES,Non Strata,350000,1996-02-23,N,536
"5/190 LITTLE MARINE PDE, COTTESLOE",RES,Strata,350000,2022-04-14,N,1439
"505 STIRLING HWY, COTTESLOE",RES,Non Strata,350000,2001-11-17,N,546.326
"54 A MARINE PDE, COTTESLOE",RES,Vacant,350000,1993-12-06,N,546
"55 MARGARET ST, COTTESLOE",RES,Non Strata,349000,1997-09-03,N,298.456
"39 GRIVER ST, COTTESLOE",RES,Non Strata,347000,1997-10-10,N,574.148
"56 BRIGHTON ST, COTTESLOE",RES,Non Strata,345000,1998-08-20,N,660.143
"64 GRANT ST, COTTESLOE",RES,Non Strata,342500,1994-11-10,N,687.966
